-7.762738709730116E7 144223.0 
-8.087431410367654E7 153141.0 
-7.96060268433616E7 147690.0 
-7.764708015221453E7 144314.0 
-7.473823633170688E7 137446.0 
-8.001317097281426E7 150477.0 
-7.882788270198028E7 146732.0 
-7.908840734270388E7 147237.0 
-7.549926959475635E7 139002.0 
-7.853695140577489E7 144706.0 
-7.905475979883698E7 147133.0 
-8.059644319941688E7 151433.0 
-7.650700984408937E7 141971.0 
-7.610314915982394E7 141560.0 
-8.137889243593904E7 156071.0 
-7.859294375490035E7 146253.0 
-7.653339680593361E7 142693.0 
