-8.476468146038996E7 349325.0 
-8.086361496800372E7 347755.0 
-7.827491440335327E7 346961.0 
-8.132091631854652E7 347847.0 
-7.601206854212867E7 346600.0 
-7.84897134953393E7 347115.0 
-8.373289567566958E7 348975.0 
-8.06428362938738E7 347389.0 
-7.388154202407601E7 346577.0 
-8.364381784710814E7 348882.0 
-7.236081435550201E7 346137.0 
-7.891737761278687E7 347358.0 
-8.540244740918261E7 349770.0 
-8.263632016129705E7 348097.0 
-8.530192952161326E7 349745.0 
-7.730024529022974E7 346897.0 
-7.62069271056898E7 346748.0 
