-8.045818302053078E7 347913.0 
-7.109979649625863E7 346233.0 
-8.17739245702435E7 348657.0 
-7.903322758617444E7 346936.0 
-7.848883162245563E7 346706.0 
-8.461376471812384E7 352011.0 
-8.313018118745473E7 349408.0 
-8.362579178102493E7 349919.0 
-7.797779842562991E7 346377.0 
-7.933921003626716E7 347045.0 
-8.153488390725197E7 347942.0 
-8.168437483673276E7 348540.0 
-8.411703682291238E7 350001.0 
-8.310975846236041E7 348771.0 
-8.177913682019174E7 348764.0 
-8.345167489448775E7 349849.0 
-8.014876936947678E7 347178.0 
-8.449277795909372E7 351017.0 
-7.644396383052891E7 346316.0 
