-1.0373884467139816E8 110898.0 
-1.041255195737198E8 111775.0 
-1.0413038830812708E8 111827.0 
-1.041343933449165E8 112150.0 
-1.0411967514738464E8 111753.0 
-1.0397676965076974E8 111217.0 
-1.0433120731004812E8 112733.0 
-1.036535863130377E8 110888.0 
-1.0410589446165481E8 111634.0 
-1.04039503387413E8 111539.0 
-1.0391432458489653E8 111070.0 
-1.0344758545548925E8 110395.0 
-1.0429246875808677E8 112379.0 
-1.040019169868454E8 111252.0 
-1.0391884330120474E8 111076.0 
-1.0360786248923178E8 110570.0 
-1.0357131868217161E8 110423.0 
-1.0418304582423343E8 112289.0 
