-1.0245101808018276E8 109293.0 
-1.0323728968662246E8 110063.0 
-1.0368201437842664E8 110651.0 
-1.0381946606710133E8 111577.0 
-1.0421519301972406E8 115587.0 
-1.034733797528933E8 110280.0 
-1.0325985081625773E8 110211.0 
-1.0312458071217878E8 109619.0 
-1.0390255689230095E8 111921.0 
-1.0362928040577854E8 110650.0 
-1.0317361868963079E8 109815.0 
-1.0283544993095767E8 109585.0 
-1.038205751847347E8 111585.0 
-1.0395776310417375E8 112169.0 
-1.0321976354034461E8 109984.0 
-1.0416799756906389E8 113962.0 
-1.0408743278224628E8 112185.0 
-1.0354264702838315E8 110421.0 
-1.0411399741581966E8 113818.0 
-1.0388155424257146E8 111616.0 
-1.0374367988233891E8 111349.0 
-1.0357064280757274E8 110553.0 
-1.0372646972597381E8 110828.0 
