-1.0370089962735617E8 114085.0 
-1.0370850107641476E8 114712.0 
-1.009132165027797E8 110228.0 
-1.0374917309329215E8 115551.0 
-1.0222970508427717E8 110448.0 
-1.0369790956793681E8 113294.0 
-1.008935815275172E8 110184.0 
-1.0256446289601393E8 110761.0 
-1.0298335707019427E8 111025.0 
-1.018483987145078E8 110262.0 
-1.033075546538757E8 111527.0 
-1.0366610935475558E8 112412.0 
-1.0364759143579885E8 112171.0 
-1.0256074858360504E8 110562.0 
-1.0303531614906427E8 111520.0 
-1.037821274001419E8 116087.0 
-1.0337295671244228E8 111736.0 
-1.0343040101002927E8 112020.0 
-1.0217333321818754E8 110263.0 
-1.012144710638559E8 110229.0 
