-9.966094459381098E7 341274.0 
-9.946448146098535E7 341088.0 
-9.948422300713056E7 341186.0 
-1.0008435157875313E8 341410.0 
-9.682048003706978E7 340246.0 
-9.679081653577399E7 340059.0 
-9.230407590418763E7 339291.0 
-9.944465045222089E7 341018.0 
-9.584405702580413E7 339942.0 
-9.4096085949267E7 339513.0 
-9.99882786258914E7 341325.0 
-9.242162023933502E7 339307.0 
-9.983908350898619E7 341320.0 
-9.543532844792892E7 339716.0 
-8.72140415559982E7 338553.0 
-9.155283673168907E7 339146.0 
-8.995246826961936E7 338839.0 
-9.04213683503368E7 338966.0 
-9.509497912449239E7 339675.0 
-9.717452916976611E7 340359.0 
-9.681499555637532E7 340245.0 
-9.19655916057481E7 339255.0 
-9.259539529824027E7 339314.0 
-9.189009221632636E7 339227.0 
-9.885785523139668E7 340729.0 
-9.768331740938467E7 340450.0 
-8.677007129007693E7 338465.0 
-9.13209179889305E7 339105.0 
-9.506883940617011E7 339631.0 
-9.69383231257236E7 340264.0 
-9.358289561855224E7 339490.0 
-9.28710135169961E7 339366.0 
-1.007390397879716E8 341544.0 
-9.921329982079871E7 340990.0 
-9.075697775165842E7 339009.0 
-8.904951107180403E7 338775.0 
-8.922535732294807E7 338802.0 
-9.919627556588246E7 340909.0 
-9.792134887716383E7 340478.0 
-9.635480322891863E7 339985.0 
-8.970644137731335E7 338807.0 
-9.334810162509935E7 339392.0 
-9.55455938340335E7 339874.0 
-8.849543119895244E7 338597.0 
-8.975197067030469E7 338824.0 
-9.046556806475282E7 338994.0 
-9.982942852183674E7 341293.0 
-9.73890082531027E7 340413.0 
-9.041779560634848E7 338913.0 
-9.878206286302404E7 340620.0 
