-8.930818386307369E7 338893.0 
-1.0301550997480226E8 341763.0 
-9.90157908345276E7 340397.0 
-1.0039486435132807E8 340923.0 
-1.021427125119686E8 341465.0 
-9.46482794063E7 339617.0 
-9.974915933586267E7 340614.0 
-9.746099286384334E7 340193.0 
-1.0204276306004983E8 341452.0 
-9.205816009803674E7 339232.0 
-1.0046606222140364E8 340958.0 
-9.576707288330434E7 339751.0 
-1.0287082645566897E8 341568.0 
-9.501803001763436E7 339729.0 
-9.149026193239826E7 339158.0 
-9.99066321721423E7 340789.0 
-9.815546408522822E7 340279.0 
-9.308690584800969E7 339343.0 
-1.0039413220903188E8 340792.0 
-9.729513287381469E7 340101.0 
-9.42022943403658E7 339536.0 
-8.990168671590015E7 338938.0 
-9.125354674692623E7 339156.0 
-9.734689169277672E7 340183.0 
-1.0204267492040676E8 341349.0 
-9.012436276291297E7 338970.0 
-1.019765112114375E8 341183.0 
-9.627947566428708E7 339937.0 
-9.619963744162755E7 339914.0 
-9.171666285438354E7 339169.0 
-9.7149338349297E7 340018.0 
-8.896800672638178E7 338737.0 
-1.0119581565378693E8 341068.0 
-1.0128436480717924E8 341142.0 
-9.215700859642957E7 339234.0 
-9.04355540615034E7 338988.0 
-1.0258609585211286E8 341515.0 
-1.007894628719553E8 340985.0 
-9.474189434670457E7 339704.0 
-9.44967314095709E7 339609.0 
-9.695485436076687E7 339970.0 
-9.347709744588538E7 339459.0 
-9.39284658162094E7 339488.0 
-8.794987388208231E7 338667.0 
-8.6603703060101E7 338652.0 
-9.73574618849437E7 340185.0 
-8.951411482840432E7 338934.0 
-9.266902604640533E7 339280.0 
-8.835898340633368E7 338731.0 
-9.653207845015089E7 339964.0 
-9.734550551581626E7 340166.0 
-9.08508678660034E7 339041.0 
-9.335428175557236E7 339349.0 
-9.770980227877256E7 340234.0 
-9.1174101512728E7 339073.0 
-9.907305652159196E7 340554.0 
-9.494081193693717E7 339722.0 
