-9.868599214989221E7 341236.0 
-9.784441443247204E7 340031.0 
-9.607941369600193E7 339418.0 
-9.075317801121818E7 338657.0 
-9.199230774250615E7 338749.0 
-9.326972344376208E7 339027.0 
-9.744152868246779E7 339842.0 
-9.849341022326948E7 340199.0 
-9.199640936053433E7 338835.0 
-8.788080544471166E7 338331.0 
-9.221063636750925E7 338858.0 
-9.665186439021638E7 339608.0 
-9.458739592094523E7 339190.0 
-8.860358845803902E7 338417.0 
-9.382541934652212E7 339071.0 
-9.713401269764358E7 339831.0 
-9.332192127225544E7 339042.0 
-9.449898459876217E7 339183.0 
-9.754936235256934E7 340028.0 
-9.686049139504653E7 339774.0 
-9.292639386043482E7 338971.0 
-9.53696023395689E7 339249.0 
-9.215072608606046E7 338841.0 
-8.8135576435788E7 338377.0 
-8.963013262432267E7 338507.0 
-9.666976769792023E7 339643.0 
-9.695605806334965E7 339786.0 
-9.485772088199179E7 339222.0 
-9.304722458494957E7 338990.0 
-9.583042731121086E7 339374.0 
-8.997808213651296E7 338551.0 
-9.260960835416967E7 338886.0 
-8.797200803549425E7 338352.0 
-9.280188666226897E7 338899.0 
-9.289794522403242E7 338950.0 
-9.118644775977828E7 338673.0 
-9.324783531024337E7 338996.0 
-8.935179928545865E7 338482.0 
-8.732056921182905E7 338229.0 
-9.018326560493156E7 338593.0 
-8.89320315452193E7 338465.0 
-8.570515455514511E7 338121.0 
-9.614979934102662E7 339517.0 
-9.301337419466636E7 338981.0 
-8.759699330328341E7 338294.0 
-8.810970262529466E7 338372.0 
-8.853838601202501E7 338408.0 
-9.703871305337392E7 339811.0 
-8.748012974566293E7 338281.0 
-9.388917437380354E7 339090.0 
-8.891623094882037E7 338444.0 
-8.684926236966996E7 338217.0 
-9.364138158297272E7 339051.0 
-8.57186446137688E7 338166.0 
-9.444953694711667E7 339105.0 
-9.029341983048698E7 338609.0 
-8.649231654620196E7 338184.0 
