-1.0027829042058073E8 341265.0 
-9.359336182745649E7 339663.0 
-9.441000128415367E7 339754.0 
-9.920304646323077E7 340944.0 
-9.924575631439579E7 340947.0 
-8.703293666250262E7 338756.0 
-9.595148789476E7 339970.0 
-9.698771610045734E7 340214.0 
-8.817042782044935E7 339004.0 
-9.88617342406399E7 340818.0 
-8.807786039835466E7 338855.0 
-9.446096051053333E7 339871.0 
-9.79952812167737E7 340542.0 
-8.94794797344895E7 339091.0 
-9.125546769552429E7 339338.0 
-9.887775602608795E7 340903.0 
-9.538420640269876E7 339960.0 
-9.342326650423074E7 339658.0 
-9.803837136924528E7 340635.0 
-9.974636951589185E7 341157.0 
-9.841602137639852E7 340795.0 
-9.043298945534211E7 339145.0 
-9.829177983036318E7 340748.0 
-9.987366617737038E7 341246.0 
-1.0085624425032233E8 341401.0 
-9.193702300964199E7 339435.0 
-9.045124162430775E7 339184.0 
-8.901556585011001E7 339017.0 
-9.72596274654265E7 340271.0 
-9.771801663941121E7 340481.0 
-9.118078652446309E7 339301.0 
-9.1735296534587E7 339423.0 
-9.296134366928811E7 339584.0 
-8.539186624820863E7 338724.0 
-8.963432863313627E7 339139.0 
-8.612173742557201E7 338728.0 
-9.520108261025645E7 339887.0 
-9.948526723797503E7 341072.0 
-9.733532559066646E7 340446.0 
-9.078244907644151E7 339292.0 
-9.304468568221499E7 339649.0 
-9.730549343214838E7 340329.0 
-9.622520860007891E7 340081.0 
-9.681283692182529E7 340156.0 
-9.229757694763319E7 339436.0 
-9.460920480273172E7 339875.0 
-9.286702714074826E7 339511.0 
